Tenure,MonthlyCharge,Bandwidth_GB_Year,Contacts,Yearly_equip_failure,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_No,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Techie_Yes
70.91142,179.9476,6100.38844,2,1,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True
3.77596,182.4676,775.6207448,3,1,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False
60.34933,212.6415,6009.463821,0,0,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False
10.78369,159.9512,1105.06706,1,0,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False
66.69393,277.6513,6413.546906,1,2,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False
36.05308,242.6573,3888.542928,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False
69.12212,179.9476,6093.076557,0,2,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
58.64675,152.4555,5627.453779,2,0,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
57.74783,147.4421,5082.031319,0,0,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,True
7.226076469,184.964681,1123.971139,0,0,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False
67.15389,114.9658,5691.770997,0,1,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
61.13547,139.9568,5380.823835,1,1,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
45.75966,200.1323,4646.487467,1,1,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False
3.688657724,159.951231,557.4590468,0,2,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False
2.284566,130.0064,704.9501482,0,0,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True
9.131577,117.4392,1458.027932,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
2.210399,217.4725,731.2638925,1,0,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,True,False
15.1631,227.4754,1849.418149,1,0,False,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False
10.05306287,172.48852,1531.155367,0,0,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
6.460792,79.97886,627.880394,2,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
61.08796,174.9699,5765.465884,3,1,False,True,False,False,True,False,False,True,True,True,False,True,True,True,False,False,False
14.69884,137.4698,1705.410653,1,0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
5.620998,139.965,1077.685443,1,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
16.69091,169.9378,1705.393068,0,0,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
58.19535,214.9663,5305.491342,2,0,False,True,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False
56.28159,139.9792,5070.792059,2,0,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False
61.82935,139.9875,5562.421296,6,0,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,True,False
55.68741,114.9838,4637.682474,0,1,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False
68.90291,172.4885,6368.533526,0,0,True,False,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False
10.44223446,192.48852,1257.976073,0,0,False,False,True,False,True,True,False,True,True,True,False,False,True,False,False,False,False
1.116305,184.9634,866.6314272,0,0,False,True,False,False,True,True,False,True,True,False,True,False,False,False,True,False,False
70.24155,117.4686,6327.154101,2,1,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False
11.32383,192.4404,1500.00368,0,0,False,True,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False
8.770703,187.6422,1265.511252,0,0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False
11.56938439,92.488023,897.9716153,0,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
65.44764,114.9838,5466.37029,0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
67.17715,79.97886,5602.847861,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
9.195415365,252.62403,1321.204826,0,0,False,False,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False
29.95876,255.1417,3119.385384,2,0,False,False,True,False,True,True,True,False,False,True,True,True,False,False,True,False,False
1.557206083,242.628057,724.6774743,0,1,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False
22.60375,187.4673,2796.815399,0,0,False,False,False,False,True,True,True,True,False,True,True,False,True,False,False,False,True
15.38202,147.4783,1414.219141,1,1,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False
16.96762986,149.977753,1567.544174,0,1,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False
11.71637124,174.976769,1805.011298,0,1,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,False,True
10.4843853,159.965008,1325.529732,3,2,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
2.992589,104.9643,812.2973605,2,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
11.93299,182.4433,1758.68213,2,0,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False
67.94243,212.6415,6638.783919,1,1,True,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False
3.174571918,159.951231,377.0810282,1,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
21.07565,162.4608,2673.10157,2,1,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False
6.905799,182.4608,914.6362933,0,0,False,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False
68.67656,212.6228,6836.227251,1,1,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False
5.929212,222.65,1062.121627,0,1,False,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,False
6.264945,134.9509,857.5127538,0,0,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
57.16367,265.1283,5333.247037,2,1,False,False,True,False,True,True,True,True,False,False,True,True,False,False,True,False,False
54.55234,212.6415,5561.852852,1,0,False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False
17.95045,162.4538,2303.354723,1,0,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False
63.43629,159.9875,5339.932352,0,0,False,False,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False
2.049307,162.4982,680.0803141,0,0,False,True,False,True,True,True,True,False,False,True,False,True,True,False,True,False,False
49.61348,149.9621,4608.31316,0,1,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
71.60143,182.4676,6100.606692,0,0,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False
13.14021,187.6094,2006.605241,1,0,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False
5.436971,179.9476,869.9774936,0,0,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False
41.88419,242.6326,4054.139668,0,1,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False
70.90919,252.6378,6555.679518,1,0,True,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False
71.11595,129.9778,6490.921609,3,1,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False
13.31462,232.624,2099.171991,0,0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,True
57.692,152.4798,5144.475146,1,0,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
3.470685398,179.979358,573.9920618,0,0,False,False,True,False,True,True,False,True,True,False,False,False,True,True,False,False,False
19.91179,162.4713,2049.799984,3,0,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,True,False
46.41634,114.9658,4165.771029,1,0,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
8.599092,127.5067,981.9916887,1,2,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False
9.321719,162.4833,1419.94259,3,0,False,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False
13.09427,147.4564,1732.048832,1,0,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False
11.24483017,200.132293,1967.957184,2,0,True,False,False,False,True,False,False,False,True,False,True,True,True,False,True,False,True
64.88531,182.447,5640.266565,4,0,False,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False
71.81426,162.5119,6382.61699,0,1,False,True,False,True,True,True,True,False,True,False,False,True,True,True,False,False,False
9.517342,194.9882,1162.432794,3,0,False,True,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False
1.819217843,265.146969,816.9532955,0,0,False,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False
16.26037537,152.488401,1580.43019,1,0,False,False,False,True,True,False,True,True,False,True,False,True,True,False,True,False,False
7.756546,147.4713,1007.348141,0,0,False,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False
16.37167434,190.173699,2053.027319,1,1,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,False
4.905018,192.4404,782.6217803,2,0,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,True
2.096411,114.9728,293.0174607,0,0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True
68.10981,174.9755,6061.845625,0,0,False,False,True,False,True,False,True,True,True,False,True,False,True,True,False,False,True
11.76491612,190.173699,1588.313232,0,0,False,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False
8.330395,149.9915,1318.798135,4,0,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False
8.931572,114.9976,979.002185,1,0,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False
10.29318,137.5165,1207.830056,1,0,True,False,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False
10.90461,209.9931,1694.511052,0,0,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False
53.79471,142.5007,5181.030493,2,0,False,True,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False
60.99965,217.4725,5544.621469,0,0,False,False,True,False,True,True,False,True,True,True,True,False,True,False,True,False,False
6.033703,95.01949,824.4079658,0,0,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False
4.269258862,174.975543,919.2881691,1,1,False,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,False
3.999140345,129.948316,1048.919831,0,1,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True
6.895966,127.4887,1063.884067,3,0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False
10.31681,114.9838,1061.819409,3,2,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False
3.680185,137.4392,587.7258611,1,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
68.09161,252.624,6259.78278,2,0,False,True,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True
1.512791057,127.458638,505.6979276,2,2,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True
3.924254455,255.141716,1125.581944,1,2,False,True,True,False,True,True,True,False,False,True,True,True,False,True,False,False,False
42.74753,212.6228,4730.05387,0,0,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False
13.59137366,162.471255,1460.513443,1,2,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False
9.716052195,95.019486,1093.345316,1,0,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True
64.57182,235.1591,5933.787702,2,0,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False
69.32269,152.4742,6410.828016,1,2,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False
40.13259,267.6427,4642.627892,1,1,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,True,False
51.43223,290.1604,4889.524005,0,0,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False
42.01051,194.9992,3879.472538,0,1,True,False,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False
2.735806,182.4538,537.4400071,3,0,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True
9.688409,182.49,1331.662313,0,1,False,False,False,True,True,True,False,True,True,False,False,True,True,False,True,False,False
41.93,117.4858,3621.670599,0,0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
60.19517,235.1372,6068.879961,1,0,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,False,True
7.34059599,147.473844,939.7181324,2,0,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
3.56722345,95.005709,617.4480514,0,0,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False
13.76430574,210.105118,2172.681118,0,0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,True
53.79108,112.4551,4529.292662,3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14.17544,149.9776,1535.243963,2,1,True,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False
8.447638937,197.48762,1162.715411,3,0,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False
3.197618,160.0013,499.7241703,1,0,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False
69.00321,277.6513,6705.630348,0,0,False,False,True,False,True,True,True,True,True,False,True,True,True,False,False,True,False
4.55454522,117.487242,976.9718156,0,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
58.13955,162.4689,5046.115879,0,1,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False
51.54386,192.4404,4565.61325,2,0,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False
57.63594,174.9581,5717.290302,2,0,False,False,False,False,True,True,True,True,False,False,True,False,False,True,False,False,False
70.60744,184.9853,6480.947018,1,1,False,False,True,False,True,True,True,False,True,False,True,False,True,True,False,False,False
51.83082,245.175,4969.876754,0,1,False,False,False,True,True,True,True,True,True,False,True,True,False,False,True,False,False
7.320050181,92.455141,954.4058631,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
67.01405,149.9378,6081.603462,2,0,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True
47.77384,200.1323,4761.06852,4,0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
4.561449,182.497,893.9429985,1,1,False,False,True,False,True,True,True,True,True,False,False,False,False,False,True,False,False
12.23362353,230.105118,1632.365102,1,1,True,False,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False
1.534192133,182.490006,736.9303356,1,0,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False
8.4944392,149.948316,847.110799,2,0,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False
49.30275,174.9699,5003.406744,3,0,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,False
57.527,92.45514,5347.491386,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5.688867768,207.609354,888.7604416,2,2,True,False,True,False,True,False,False,False,False,False,True,True,True,False,True,False,True
41.98389,200.1323,4333.830722,1,0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False
2.811977672,245.145743,911.3769495,3,0,False,False,True,False,True,False,True,True,True,False,True,True,True,True,False,False,True
16.49093,127.4783,2078.823247,1,0,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False
71.62561,182.4433,6814.250407,0,0,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False
68.08277,127.482,5774.248908,6,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
55.67304,245.1283,5861.769044,0,1,True,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False
15.59169,162.4937,1678.565511,3,1,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,True,True
16.82081,147.4421,1559.752741,1,0,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False
15.40849216,214.952509,1764.939141,2,0,True,False,True,False,True,True,False,True,False,True,False,True,True,False,False,True,False
7.623523,242.6143,1306.124464,0,0,False,False,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False
60.45679,222.6281,6007.023157,3,1,False,True,False,False,True,False,False,True,True,False,True,True,True,False,True,False,False
13.84769517,164.978458,2137.666732,3,0,False,True,False,False,True,False,True,True,True,False,False,True,True,False,True,False,True
64.13229,210.1051,6317.996068,0,1,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,True,False
59.53825,222.6143,5934.1799,1,0,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False
11.9781,245.175,1704.872057,2,1,True,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,False
60.91995,220.1615,5672.886971,0,1,True,False,False,True,True,True,False,False,True,False,True,True,True,False,True,False,False
66.60766,144.9889,6398.11875,0,2,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,True
5.905906389,162.452604,951.8524406,0,0,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True
69.33555,144.9607,5906.432884,1,0,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False
54.71778,172.4404,5229.211184,1,0,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False
2.970609,194.9744,511.1215788,1,1,True,False,True,False,True,True,True,False,False,True,False,True,True,False,True,False,False
58.96026,162.497,5655.286153,2,0,False,True,False,False,True,True,True,True,True,False,False,False,True,False,True,False,False
7.990345,222.6143,1654.594921,2,0,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False
12.01983,164.9853,2037.009094,0,0,True,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False
69.87194,124.9607,6112.379667,0,3,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True
9.49793,207.6094,1472.144905,0,3,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False
4.473582,142.4689,1116.476714,3,0,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True
54.02641,114.9728,4620.499985,0,1,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
20.43854626,139.99789,2101.344074,0,1,False,True,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False
54.06378,235.1884,5249.77275,0,0,False,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False
14.54834,159.9942,1458.518135,2,0,False,False,False,True,True,True,False,False,True,False,False,True,True,False,True,False,True
58.6244,82.49655,4965.419569,1,2,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
14.74280934,124.964303,1222.291008,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
2.779089,277.6513,1017.250159,3,0,False,False,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False
55.40938,149.9776,4847.690335,1,0,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False
60.21411,159.965,5422.994493,2,0,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
51.51251,204.961,4810.093397,1,0,False,False,True,False,True,True,True,True,False,False,False,True,False,False,True,False,False
57.69575,197.484,5888.954237,1,0,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True,False,False
4.030250374,144.988941,1301.49424,2,0,False,True,False,False,True,False,True,False,True,True,True,False,True,False,True,False,False
54.16378,245.1283,5507.49448,1,0,False,True,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False
55.44991,194.9744,5068.172778,0,0,False,False,True,False,True,True,True,False,False,True,False,True,True,False,True,False,False
63.57829,187.4673,6092.611808,0,0,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,False,False
5.760318,197.6288,966.3793761,1,0,False,False,False,True,True,False,False,True,False,False,True,True,True,False,True,False,False
15.37783,172.4848,1819.640333,2,0,False,False,False,True,True,True,True,True,False,False,False,True,False,False,True,False,True
21.97517,124.9643,1844.72312,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
4.165508,262.6106,1053.191872,1,3,False,False,True,False,True,True,False,True,False,False,True,True,True,False,False,True,False
4.490588,202.65,1542.618812,1,1,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False
17.72593456,240.114868,2059.200998,4,0,True,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False
67.69557,114.9976,5726.103148,1,2,False,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False
8.721905501,252.637807,1407.12838,1,1,False,False,True,False,True,True,False,False,True,False,True,True,True,True,False,False,False
65.01223,182.447,5833.372426,0,0,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True
11.38275,267.6647,1636.428296,0,0,False,False,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False
2.368597,162.4526,522.4324646,0,0,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False
3.834727471,137.468388,649.3891796,1,1,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False
11.59782994,157.483594,1210.450532,2,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
57.89761,182.4538,5139.969727,0,0,False,True,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True
1.277136149,147.460067,246.039373,2,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False
3.209982,194.9744,605.6512541,1,2,False,True,True,False,True,True,True,False,False,True,False,True,False,False,True,False,False
6.853152,149.9741,1313.391104,3,0,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,True
8.387889,174.9755,1377.344633,0,0,False,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,False
60.15898,174.9755,5547.950501,0,1,False,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,False
37.23531,184.967,3495.239613,1,0,False,False,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False
6.725815,182.497,891.9183387,1,1,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False
1.556533,182.4608,618.5873585,1,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False
4.825693,190.1599,863.4968708,1,1,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,True,False
4.30774917,192.440432,811.9419618,0,0,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False
53.06217,172.4885,5172.214852,1,0,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False
63.53539,232.6378,6369.536182,0,0,False,False,False,False,True,True,False,False,True,False,True,True,True,False,True,False,False
65.36263,139.9349,6206.523208,1,0,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
17.6210362,149.977753,1586.699491,0,0,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False
66.7449,152.4579,6382.531232,0,1,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False
19.9534,127.4586,2098.351216,0,0,False,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False
14.08217,120.0049,1875.470621,0,0,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
3.41763,134.9509,487.9567265,1,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
68.19713,159.9794,6511.252601,2,0,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False
7.650642,117.4872,1197.872957,0,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
53.06256,232.6228,5011.057255,0,0,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False
71.54108,242.6143,6445.031985,0,1,False,True,True,False,True,False,False,True,False,True,True,True,True,False,True,False,True
62.71718,242.6281,5772.05845,1,1,False,False,True,False,False,False,False,True,True,False,True,True,True,True,False,False,False
69.16679,114.9509,6259.287322,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
36.44011,137.4686,3145.639435,0,0,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
9.724026,162.4833,1659.460954,1,0,False,True,False,False,True,True,True,True,False,True,False,False,True,False,False,False,False
42.07751,124.9781,3650.098328,0,1,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
25.68013,242.6106,3070.896284,1,0,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True
5.493065,242.6143,1178.136437,1,0,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,False,False
4.135827839,159.965581,1066.632555,2,0,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False
53.61209,117.4392,5134.60308,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
58.53165,204.9634,5296.605879,3,0,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,False
61.35337,130.0244,5255.178769,1,0,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,True,True
5.104873611,147.460067,682.9871863,0,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False
3.695049,129.9621,1060.077964,0,0,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False
16.04377,132.466,2062.862632,2,1,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False
12.75609778,117.439154,1775.838153,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
56.7924,117.4858,5184.100141,2,0,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False
7.899007,222.65,1248.474574,0,1,False,True,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False
64.07652,230.1051,5998.967483,0,0,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False
71.36862,117.5152,6173.441338,2,1,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False
47.98376,82.49655,4079.477384,2,0,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False
70.42389,192.4705,6286.888744,0,1,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False
55.69275,125.0073,4711.062821,2,0,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False
63.03261,124.9643,5236.791874,0,1,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False
43.93445,159.965,3798.956979,3,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False
53.66326,197.484,5435.229637,0,0,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False
68.69674,179.9476,6054.623559,1,0,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True
2.009542213,194.974431,558.4710883,1,1,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False
64.81359,220.1149,6246.864694,1,0,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
8.380626,232.624,1827.741525,1,0,True,False,False,False,True,True,False,False,False,True,True,True,True,False,False,True,False
62.39405,207.6094,5684.304563,2,1,False,True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False
63.4564,152.4579,6120.360369,1,0,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False
1.450219,162.4608,877.1087708,2,0,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False
62.39033,202.4433,5349.364775,1,0,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False
62.1578,149.9621,5467.127682,1,1,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
11.66425,139.965,1581.415147,1,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
9.556572,212.6228,1872.755243,3,0,False,False,False,False,True,False,True,True,False,False,True,True,True,False,True,False,False
15.15825465,175.133074,1798.360928,1,1,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False
3.430472,287.6427,924.9352116,1,0,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False
15.10612,107.4958,2006.056116,2,0,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
